mode: atomic
github.com/kong/deck/diff/diff.go:50.39,59.2 4 0
github.com/kong/deck/state/types.go:1072.2,1072.24 1 17
github.com/kong/deck/state/types.go:1084.39,1086.2 1 0
github.com/kong/deck/state/types.go:1089.48,1091.2 1 2
github.com/kong/deck/state/types.go:1098.8,1102.27 3 12
github.com/kong/deck/state/types.go:1102.27,1104.3 1 5
github.com/kong/deck/state/types.go:1105.2,1105.27 1 12
github.com/kong/deck/state/types.go:1105.27,1107.3 1 5
github.com/kong/deck/state/types.go:1109.2,1109.46 1 12
github.com/kong/deck/state/types.go:1109.46,1109.94 1 7
github.com/kong/deck/state/types.go:1110.2,1110.46 1 12
github.com/kong/deck/state/types.go:1110.46,1110.94 1 7
github.com/kong/deck/state/types.go:1112.2,1112.14 1 12
github.com/kong/deck/state/types.go:1112.14,1115.3 2 1
github.com/kong/deck/state/types.go:1116.2,1116.14 1 12
github.com/kong/deck/state/types.go:1116.14,1119.3 2 2
github.com/kong/deck/state/types.go:1120.2,1120.20 1 12
github.com/kong/deck/state/types.go:1120.20,1123.3 2 1
github.com/kong/deck/state/types.go:1124.2,1124.19 1 12
github.com/kong/deck/state/types.go:1124.19,1127.3 2 1
github.com/kong/deck/state/types.go:1128.2,1128.28 1 12
github.com/kong/deck/state/types.go:1128.28,1130.3 1 0
github.com/kong/deck/state/types.go:1131.2,1131.28 1 12
github.com/kong/deck/state/types.go:1131.28,1133.3 1 2
github.com/kong/deck/state/types.go:1134.2,1134.42 1 12
github.com/kong/deck/state/types.go:1139.37,1140.18 1 34
github.com/kong/deck/state/types.go:1140.18,1142.3 1 0
github.com/kong/deck/state/types.go:1143.2,1143.15 1 34
github.com/kong/deck/state/types.go:1148.38,1149.24 1 33
github.com/kong/deck/state/types.go:1149.24,1151.3 1 1
github.com/kong/deck/state/types.go:1152.2,1152.21 1 32
github.com/kong/deck/state/types.go:1157.43,1158.49 1 18
github.com/kong/deck/state/types.go:1158.49,1160.3 1 1
github.com/kong/deck/state/types.go:1161.2,1161.24 1 17
github.com/kong/deck/state/types.go:1173.38,1175.2 1 2
github.com/kong/deck/state/types.go:1178.46,1180.2 1 2
github.com/kong/deck/state/types.go:1187.8,1191.27 3 11
github.com/kong/deck/state/types.go:1191.27,1193.3 1 4
github.com/kong/deck/state/types.go:1194.2,1194.27 1 11
github.com/kong/deck/state/types.go:1194.27,1196.3 1 4
github.com/kong/deck/state/types.go:1198.2,1198.46 1 11
github.com/kong/deck/state/types.go:1198.46,1198.94 1 7
github.com/kong/deck/state/types.go:1199.2,1199.46 1 11
github.com/kong/deck/state/types.go:1199.46,1199.94 1 7
github.com/kong/deck/state/types.go:1201.2,1201.14 1 11
github.com/kong/deck/state/types.go:1201.14,1204.3 2 1
github.com/kong/deck/state/types.go:1205.2,1205.14 1 11
github.com/kong/deck/state/types.go:1205.14,1208.3 2 2
github.com/kong/deck/state/types.go:1209.2,1209.19 1 11
github.com/kong/deck/state/types.go:1209.19,1212.3 2 1
github.com/kong/deck/state/types.go:1213.2,1213.28 1 11
github.com/kong/deck/state/types.go:1213.28,1215.3 1 0
github.com/kong/deck/state/types.go:1216.2,1216.28 1 11
github.com/kong/deck/state/types.go:1216.28,1218.3 1 1
github.com/kong/deck/state/types.go:1219.2,1219.42 1 11
github.com/kong/deck/state/types.go:1231.46,1232.18 1 0
github.com/kong/deck/state/types.go:1232.18,1234.3 1 0
github.com/kong/deck/state/types.go:1235.2,1235.17 1 0
github.com/kong/deck/state/types.go:1240.43,1242.2 1 1
github.com/kong/deck/state/types.go:1245.56,1247.2 1 0
github.com/kong/deck/state/types.go:1254.8,1258.27 3 0
github.com/kong/deck/state/types.go:1258.27,1260.3 1 0
github.com/kong/deck/state/types.go:1261.2,1261.27 1 0
github.com/kong/deck/state/types.go:1261.27,1263.3 1 0
github.com/kong/deck/state/types.go:1265.2,1265.46 1 0
github.com/kong/deck/state/types.go:1265.46,1265.94 1 0
github.com/kong/deck/state/types.go:1266.2,1266.46 1 0
github.com/kong/deck/state/types.go:1266.46,1266.94 1 0
github.com/kong/deck/state/types.go:1268.2,1268.14 1 0
github.com/kong/deck/state/types.go:1268.14,1271.3 2 0
github.com/kong/deck/state/types.go:1272.2,1272.14 1 0
github.com/kong/deck/state/types.go:1272.14,1275.3 2 0
github.com/kong/deck/state/types.go:1276.2,1276.42 1 0
github.com/kong/deck/state/types.go:1288.46,1290.2 1 0
github.com/kong/deck/state/types.go:1293.62,1295.2 1 0
github.com/kong/deck/state/types.go:1302.8,1306.27 3 0
github.com/kong/deck/state/types.go:1306.27,1308.3 1 0
github.com/kong/deck/state/types.go:1309.2,1309.27 1 0
github.com/kong/deck/state/types.go:1309.27,1311.3 1 0
github.com/kong/deck/state/types.go:1313.2,1313.46 1 0
github.com/kong/deck/state/types.go:1313.46,1313.94 1 0
github.com/kong/deck/state/types.go:1314.2,1314.46 1 0
github.com/kong/deck/state/types.go:1314.46,1314.94 1 0
github.com/kong/deck/state/types.go:1316.2,1316.14 1 0
github.com/kong/deck/state/types.go:1316.14,1319.3 2 0
github.com/kong/deck/state/types.go:1320.2,1320.14 1 0
github.com/kong/deck/state/types.go:1320.14,1323.3 2 0
github.com/kong/deck/state/types.go:1324.2,1324.19 1 0
github.com/kong/deck/state/types.go:1324.19,1327.3 2 0
github.com/kong/deck/state/types.go:1328.2,1328.28 1 0
github.com/kong/deck/state/types.go:1328.28,1330.3 1 0
github.com/kong/deck/state/types.go:1331.2,1331.28 1 0
github.com/kong/deck/state/types.go:1331.28,1333.3 1 0
github.com/kong/deck/state/types.go:1334.2,1334.42 1 0
github.com/kong/deck/state/types.go:1339.44,1340.18 1 32
github.com/kong/deck/state/types.go:1340.18,1342.3 1 0
github.com/kong/deck/state/types.go:1343.2,1343.15 1 32
github.com/kong/deck/state/types.go:1348.45,1349.24 1 32
github.com/kong/deck/state/types.go:1349.24,1351.3 1 0
github.com/kong/deck/state/types.go:1352.2,1352.21 1 32
github.com/kong/deck/state/types.go:1357.50,1358.49 1 18
github.com/kong/deck/state/types.go:1358.49,1360.3 1 1
github.com/kong/deck/state/types.go:1361.2,1361.24 1 17
github.com/kong/deck/state/types.go:1373.38,1375.2 1 0
github.com/kong/deck/state/types.go:1378.46,1380.2 1 0
github.com/kong/deck/state/types.go:1387.8,1391.27 3 0
github.com/kong/deck/state/types.go:1391.27,1393.3 1 0
github.com/kong/deck/state/types.go:1394.2,1394.27 1 0
github.com/kong/deck/state/types.go:1394.27,1396.3 1 0
github.com/kong/deck/state/types.go:1398.2,1398.46 1 0
github.com/kong/deck/state/types.go:1398.46,1398.94 1 0
github.com/kong/deck/state/types.go:1399.2,1399.46 1 0
github.com/kong/deck/state/types.go:1399.46,1399.94 1 0
github.com/kong/deck/state/types.go:1401.2,1401.14 1 0
github.com/kong/deck/state/types.go:1401.14,1404.3 2 0
github.com/kong/deck/state/types.go:1405.2,1405.14 1 0
github.com/kong/deck/state/types.go:1405.14,1408.3 2 0
github.com/kong/deck/state/types.go:1409.2,1409.19 1 0
github.com/kong/deck/state/types.go:1409.19,1412.3 2 0
github.com/kong/deck/state/types.go:1413.2,1413.28 1 0
github.com/kong/deck/state/types.go:1413.28,1415.3 1 0
github.com/kong/deck/state/types.go:1416.2,1416.28 1 0
github.com/kong/deck/state/types.go:1416.28,1418.3 1 0
github.com/kong/deck/state/types.go:1419.2,1419.42 1 0
github.com/kong/deck/state/types.go:1430.41,1431.20 1 0
github.com/kong/deck/state/types.go:1431.20,1433.3 1 0
github.com/kong/deck/state/types.go:1434.2,1434.15 1 0
github.com/kong/deck/state/types.go:1439.38,1441.2 1 2
github.com/kong/deck/state/types.go:1445.46,1447.2 1 0
github.com/kong/deck/state/types.go:1454.8,1458.14 3 0
github.com/kong/deck/state/types.go:1458.14,1461.3 2 0
github.com/kong/deck/state/types.go:1462.2,1462.14 1 0
github.com/kong/deck/state/types.go:1462.14,1465.3 2 0
github.com/kong/deck/state/types.go:1467.2,1467.42 1 0
github.com/kong/deck/state/types.go:1479.55,1480.24 1 0
github.com/kong/deck/state/types.go:1480.24,1482.3 1 0
github.com/kong/deck/state/types.go:1483.2,1483.21 1 0
github.com/kong/deck/state/types.go:1488.52,1490.2 1 0
github.com/kong/deck/state/types.go:1494.74,1496.2 1 0
github.com/kong/deck/state/types.go:1503.8,1507.14 3 0
github.com/kong/deck/state/types.go:1507.14,1510.3 2 0
github.com/kong/deck/state/types.go:1511.2,1511.14 1 0
github.com/kong/deck/state/types.go:1511.14,1514.3 2 0
github.com/kong/deck/state/types.go:1516.2,1516.42 1 0
github.com/kong/deck/state/types.go:1521.36,1522.18 1 67
github.com/kong/deck/state/types.go:1522.18,1524.3 1 0
github.com/kong/deck/state/types.go:1525.2,1525.15 1 67
github.com/kong/deck/state/types.go:1534.37,1536.2 1 33
github.com/kong/deck/state/types.go:1538.42,1539.49 1 19
github.com/kong/deck/state/types.go:1539.49,1541.3 1 2
github.com/kong/deck/state/types.go:1542.2,1542.24 1 17
github.com/kong/deck/state/types.go:1553.38,1554.20 1 0
github.com/kong/deck/state/types.go:1554.20,1556.3 1 0
github.com/kong/deck/state/types.go:1557.2,1557.15 1 0
github.com/kong/deck/state/types.go:1562.35,1564.2 1 0
github.com/kong/deck/state/types.go:1568.40,1570.2 1 0
github.com/kong/deck/state/types.go:1575.73,1579.27 3 0
github.com/kong/deck/state/types.go:1579.27,1581.3 1 0
github.com/kong/deck/state/types.go:1582.2,1582.27 1 0
github.com/kong/deck/state/types.go:1582.27,1584.3 1 0
github.com/kong/deck/state/types.go:1586.2,1586.46 1 0
github.com/kong/deck/state/types.go:1586.46,1586.94 1 0
github.com/kong/deck/state/types.go:1587.2,1587.46 1 0
github.com/kong/deck/state/types.go:1587.46,1587.94 1 0
github.com/kong/deck/state/types.go:1589.2,1589.14 1 0
github.com/kong/deck/state/types.go:1589.14,1592.3 2 0
github.com/kong/deck/state/types.go:1593.2,1593.14 1 0
github.com/kong/deck/state/types.go:1593.14,1599.3 4 0
github.com/kong/deck/state/types.go:1600.2,1600.42 1 0
github.com/kong/deck/state/upstream.go:37.60,39.30 1 10
github.com/kong/deck/state/upstream.go:39.30,41.3 1 1
github.com/kong/deck/state/upstream.go:42.2,47.33 5 9
github.com/kong/deck/state/upstream.go:47.33,49.3 1 8
github.com/kong/deck/state/upstream.go:50.2,51.16 2 9
github.com/kong/deck/state/upstream.go:51.16,53.3 1 2
github.com/kong/deck/state/upstream.go:53.8,53.41 1 7
github.com/kong/deck/state/upstream.go:53.41,55.3 1 0
github.com/kong/deck/state/upstream.go:57.2,58.16 2 7
github.com/kong/deck/state/upstream.go:58.16,60.3 1 1
github.com/kong/deck/state/upstream.go:61.2,62.12 2 6
github.com/kong/deck/state/upstream.go:65.68,66.25 1 21
github.com/kong/deck/state/upstream.go:66.25,69.34 2 28
github.com/kong/deck/state/upstream.go:69.34,70.12 1 18
github.com/kong/deck/state/upstream.go:72.3,72.17 1 10
github.com/kong/deck/state/upstream.go:72.17,74.4 1 0
github.com/kong/deck/state/upstream.go:76.3,77.10 2 10
github.com/kong/deck/state/upstream.go:77.10,78.25 1 1
github.com/kong/deck/state/upstream.go:80.3,80.56 1 9
github.com/kong/deck/state/upstream.go:82.2,82.25 1 11
github.com/kong/deck/state/upstream.go:86.71,87.20 1 10
github.com/kong/deck/state/upstream.go:87.20,89.3 1 1
github.com/kong/deck/state/upstream.go:91.2,94.16 4 9
github.com/kong/deck/state/upstream.go:94.16,95.34 1 3
github.com/kong/deck/state/upstream.go:95.34,97.4 1 3
github.com/kong/deck/state/upstream.go:98.3,98.18 1 0
github.com/kong/deck/state/upstream.go:100.2,100.22 1 5
github.com/kong/deck/state/upstream.go:104.63,106.30 1 2
github.com/kong/deck/state/upstream.go:106.30,108.3 1 1
github.com/kong/deck/state/upstream.go:110.2,114.16 4 1
github.com/kong/deck/state/upstream.go:114.16,116.3 1 0
github.com/kong/deck/state/upstream.go:118.2,119.16 2 1
github.com/kong/deck/state/upstream.go:119.16,121.3 1 0
github.com/kong/deck/state/upstream.go:123.2,124.12 2 1
github.com/kong/deck/state/upstream.go:127.60,129.16 2 3
github.com/kong/deck/state/upstream.go:129.16,131.3 1 1
github.com/kong/deck/state/upstream.go:133.2,134.16 2 2
github.com/kong/deck/state/upstream.go:134.16,136.3 1 0
github.com/kong/deck/state/upstream.go:137.2,137.12 1 2
github.com/kong/deck/state/upstream.go:141.61,142.20 1 3
github.com/kong/deck/state/upstream.go:142.20,144.3 1 1
github.com/kong/deck/state/upstream.go:146.2,150.16 4 2
github.com/kong/deck/state/upstream.go:150.16,152.3 1 1
github.com/kong/deck/state/upstream.go:154.2,155.12 2 1
github.com/kong/deck/state/upstream.go:159.61,164.16 4 2
github.com/kong/deck/state/upstream.go:164.16,166.3 1 0
github.com/kong/deck/state/upstream.go:168.2,169.53 2 2
github.com/kong/deck/state/upstream.go:169.53,171.10 2 3
github.com/kong/deck/state/upstream.go:171.10,172.25 1 1
github.com/kong/deck/state/upstream.go:174.3,174.56 1 2
github.com/kong/deck/state/upstream.go:176.2,177.17 2 1
github.com/kong/deck/state/utils.go:31.50,33.4 1 352
github.com/kong/deck/state/utils.go:42.24,43.36 1 650
github.com/kong/deck/state/utils.go:43.36,45.31 2 1128
github.com/kong/deck/state/utils.go:45.31,46.12 1 970
github.com/kong/deck/state/utils.go:48.3,48.17 1 158
github.com/kong/deck/state/utils.go:48.17,50.4 1 2
github.com/kong/deck/state/utils.go:51.3,51.17 1 156
github.com/kong/deck/state/utils.go:51.17,53.4 1 156
github.com/kong/deck/state/utils.go:55.2,55.25 1 492
github.com/kong/deck/state/vault.go:37.51,38.27 1 0
github.com/kong/deck/state/vault.go:38.27,40.3 1 0
github.com/kong/deck/state/vault.go:41.2,46.32 5 0
github.com/kong/deck/state/vault.go:46.32,48.3 1 0
github.com/kong/deck/state/vault.go:49.2,50.16 2 0
github.com/kong/deck/state/vault.go:50.16,52.3 1 0
github.com/kong/deck/state/vault.go:52.8,52.41 1 0
github.com/kong/deck/state/vault.go:52.41,54.3 1 0
github.com/kong/deck/state/vault.go:56.2,57.16 2 0
github.com/kong/deck/state/vault.go:57.16,59.3 1 0
github.com/kong/deck/state/vault.go:60.2,61.12 2 0
github.com/kong/deck/state/vault.go:64.62,65.25 1 0
github.com/kong/deck/state/vault.go:65.25,68.34 2 0
github.com/kong/deck/state/vault.go:68.34,69.12 1 0
github.com/kong/deck/state/vault.go:71.3,71.17 1 0
github.com/kong/deck/state/vault.go:71.17,73.4 1 0
github.com/kong/deck/state/vault.go:75.3,76.10 2 0
github.com/kong/deck/state/vault.go:76.10,77.25 1 0
github.com/kong/deck/state/vault.go:79.3,79.47 1 0
github.com/kong/deck/state/vault.go:81.2,81.25 1 0
github.com/kong/deck/state/vault.go:85.67,86.22 1 0
github.com/kong/deck/state/vault.go:86.22,88.3 1 0
github.com/kong/deck/state/vault.go:90.2,93.16 4 0
github.com/kong/deck/state/vault.go:93.16,94.34 1 0
github.com/kong/deck/state/vault.go:94.34,96.4 1 0
github.com/kong/deck/state/vault.go:97.3,97.18 1 0
github.com/kong/deck/state/vault.go:99.2,99.19 1 0
github.com/kong/deck/state/vault.go:103.54,104.27 1 0
github.com/kong/deck/state/vault.go:104.27,106.3 1 0
github.com/kong/deck/state/vault.go:108.2,112.16 4 0
github.com/kong/deck/state/vault.go:112.16,114.3 1 0
github.com/kong/deck/state/vault.go:116.2,117.16 2 0
github.com/kong/deck/state/vault.go:117.16,119.3 1 0
github.com/kong/deck/state/vault.go:121.2,122.12 2 0
github.com/kong/deck/state/vault.go:125.57,127.16 2 0
github.com/kong/deck/state/vault.go:127.16,129.3 1 0
github.com/kong/deck/state/vault.go:131.2,132.16 2 0
github.com/kong/deck/state/vault.go:132.16,134.3 1 0
github.com/kong/deck/state/vault.go:135.2,135.12 1 0
github.com/kong/deck/state/vault.go:139.60,140.22 1 0
github.com/kong/deck/state/vault.go:140.22,142.3 1 0
github.com/kong/deck/state/vault.go:144.2,148.16 4 0
github.com/kong/deck/state/vault.go:148.16,150.3 1 0
github.com/kong/deck/state/vault.go:152.2,153.12 2 0
github.com/kong/deck/state/vault.go:157.55,162.16 4 0
github.com/kong/deck/state/vault.go:162.16,164.3 1 0
github.com/kong/deck/state/vault.go:166.2,167.53 2 0
github.com/kong/deck/state/vault.go:167.53,169.10 2 0
github.com/kong/deck/state/vault.go:169.10,170.25 1 0
github.com/kong/deck/state/vault.go:172.3,172.50 1 0
github.com/kong/deck/state/vault.go:174.2,175.17 2 0
github.com/kong/deck/state/indexers/md5Indexer.go:18.78,23.33 4 3
github.com/kong/deck/state/indexers/md5Indexer.go:23.33,26.20 3 5
github.com/kong/deck/state/indexers/md5Indexer.go:26.20,29.4 1 1
github.com/kong/deck/state/indexers/md5Indexer.go:30.3,30.22 1 4
github.com/kong/deck/state/indexers/md5Indexer.go:32.2,32.16 1 2
github.com/kong/deck/state/indexers/md5Indexer.go:32.16,34.3 1 1
github.com/kong/deck/state/indexers/md5Indexer.go:35.2,36.29 2 1
github.com/kong/deck/state/indexers/md5Indexer.go:40.74,42.27 2 3
github.com/kong/deck/state/indexers/md5Indexer.go:42.27,44.10 2 4
github.com/kong/deck/state/indexers/md5Indexer.go:44.10,46.4 1 1
github.com/kong/deck/state/indexers/md5Indexer.go:47.3,47.12 1 3
github.com/kong/deck/state/indexers/md5Indexer.go:49.2,49.16 1 2
github.com/kong/deck/state/indexers/md5Indexer.go:49.16,51.3 1 1
github.com/kong/deck/state/indexers/md5Indexer.go:53.2,54.23 2 1
github.com/kong/deck/state/indexers/methodIndexer.go:18.75,23.20 4 4
github.com/kong/deck/state/indexers/methodIndexer.go:23.20,25.3 1 1
github.com/kong/deck/state/indexers/methodIndexer.go:26.2,28.15 2 3
github.com/kong/deck/state/indexers/methodIndexer.go:28.15,30.3 1 1
github.com/kong/deck/state/indexers/methodIndexer.go:31.2,31.31 1 2
github.com/kong/deck/state/indexers/methodIndexer.go:35.71,37.27 2 3
github.com/kong/deck/state/indexers/methodIndexer.go:37.27,39.10 2 3
github.com/kong/deck/state/indexers/methodIndexer.go:39.10,41.4 1 1
github.com/kong/deck/state/indexers/methodIndexer.go:42.3,42.12 1 2
github.com/kong/deck/state/indexers/methodIndexer.go:44.2,44.16 1 2
github.com/kong/deck/state/indexers/methodIndexer.go:44.16,46.3 1 1
github.com/kong/deck/state/indexers/methodIndexer.go:47.2,47.26 1 1
github.com/kong/deck/state/indexers/subFieldIndexer.go:27.77,32.29 4 4
github.com/kong/deck/state/indexers/subFieldIndexer.go:32.29,35.25 3 4
github.com/kong/deck/state/indexers/subFieldIndexer.go:35.25,36.12 1 1
github.com/kong/deck/state/indexers/subFieldIndexer.go:38.3,41.27 3 3
github.com/kong/deck/state/indexers/subFieldIndexer.go:44.2,44.15 1 4
github.com/kong/deck/state/indexers/subFieldIndexer.go:44.15,46.3 1 2
github.com/kong/deck/state/indexers/subFieldIndexer.go:49.2,50.31 2 2
github.com/kong/deck/state/indexers/subFieldIndexer.go:54.73,56.27 2 4
github.com/kong/deck/state/indexers/subFieldIndexer.go:56.27,58.10 2 5
github.com/kong/deck/state/indexers/subFieldIndexer.go:58.10,60.4 1 1
github.com/kong/deck/state/indexers/subFieldIndexer.go:61.3,61.11 1 4
github.com/kong/deck/state/indexers/subFieldIndexer.go:64.2,65.25 2 3
github.com/kong/deck/validate/validate.go:33.49,41.2 1 0
github.com/kong/deck/validate/validate.go:47.39,49.29 2 0
github.com/kong/deck/validate/validate.go:49.29,51.47 2 0
github.com/kong/deck/validate/validate.go:51.47,53.4 1 0
github.com/kong/deck/validate/validate.go:55.2,55.15 1 0
github.com/kong/deck/validate/validate.go:58.51,61.25 3 17
github.com/kong/deck/validate/validate.go:61.25,63.3 1 11
github.com/kong/deck/validate/validate.go:64.2,64.33 1 17
github.com/kong/deck/validate/validate.go:67.89,72.16 5 0
github.com/kong/deck/validate/validate.go:72.16,74.3 1 0
github.com/kong/deck/validate/validate.go:75.2,76.16 2 0
github.com/kong/deck/validate/validate.go:76.16,78.3 1 0
